"datatime","mese","data","ora","tair","rhum","watertemp","volt","voltLiPo","solar1","solar2","RPMTops","RPMLast","pp","ppLast","interpolate","id"
2015-07-07 16:33:00,7,7,16,34.5,42.7,0,6.71,2.805,248,0,0.04758911,0,1.576,0,0,"013777007119199"
2015-07-07 18:27:00,7,7,18,32.8,46.6,0,6.6825,2.805,247,0,0.56880899,0.03634855,0,0,0,"013777007119199"
2015-07-07 20:27:00,7,7,20,27.7,71.9,0,6.5725,2.7775,241,0,0.49513445,0.02981192,0,0,0,"013777007119199"
2015-07-07 22:27:00,7,7,22,25.8,85.2,0,6.5175,2.7775,13,0,0.2144259,0.00562028,0,0,0,"013777007119199"
2015-07-08 00:27:00,7,8,0,24.6,92.9,0,6.49,2.75,11,0,0.00751407,0.00030545,0,0,0,"013777007119199"
2015-07-08 02:27:00,7,8,2,23.2,99.9,0,6.4625,2.7775,10,0,0,0,0,0,0,"013777007119199"
2015-07-08 04:27:00,7,8,4,23.8,99.9,0,6.435,2.75,10,0,0.00378758,0,0,0,0,"013777007119199"
2015-07-08 06:27:00,7,8,6,22.9,99.9,0,6.435,2.75,237,0,0.00800279,0,0,0,0,"013777007119199"
2015-07-08 08:27:00,7,8,8,29.2,74.8,0,6.6275,2.7775,245,0,0.23385252,0.02211458,0,0,0,"013777007119199"
2015-07-08 10:27:00,7,8,10,31.3,54.2,0,6.82,2.8325,252,0,0.35664342,0.02290875,0,0,0,"013777007119199"
2015-07-08 12:27:00,7,8,12,32,51.9,38.86,7.0125,2.86,260,0,0.71646352,0.0476502,0,0,0,"013777007119199"
2015-07-08 14:27:00,7,8,14,34.7,47.1,40.85,7.535,2.9425,279,0,0.81237482,0.05235413,0,0,0,"013777007119199"
2015-07-08 16:27:00,7,8,16,34.09,37.7,38.67,7.81,2.9975,288,0,0.80901487,0.0494829,0,0,0,"013777007119199"
2015-07-08 18:27:00,7,8,18,32.4,49.6,33.68,7.4525,2.915,275,0,0.66740825,0.04007504,0,0,0,"013777007119199"
2015-07-08 20:27:00,7,8,20,27.8,69.6,28.92,6.82,2.8325,250,0,0.36311896,0.01521141,0,0,0,"013777007119199"
2015-07-08 22:27:00,7,8,22,25.6,82.3,25.9,6.71,2.805,15,0,0.02730723,0.0006109,0,0,0,"013777007119199"
2015-07-09 02:27:00,7,9,2,23.7,95.6,23.69,6.6825,2.805,13,0,0.00452066,0.00012218,0,0,0,"013777007119199"
2015-07-09 04:27:00,7,9,4,23.2,99.9,23.55,6.655,2.7775,12,0,0.04685603,0.00171052,0,0,0,"013777007119199"
2015-07-09 06:27:00,7,9,6,21.9,99.9,22.07,6.6825,2.805,246,0,0.00274905,0.00012218,0,0,0,"013777007119199"
2015-07-09 08:27:00,7,9,8,29,65.1,27.48,6.9575,2.86,256,0,0.03561547,0.00397085,0,0,0,"013777007119199"
2015-07-09 10:27:00,7,9,10,31.5,51.1,35.83,7.6725,2.97,283,0,0.25724999,0.01960989,0,0,0,"013777007119199"
2015-07-09 14:27:00,7,9,14,35.7,38.09,41.54,8.3325,3.08,307,0,0.48004522,0.03512675,0,0,0,"013777007119199"
2015-07-09 16:27:00,7,9,16,35.8,39.3,40.08,8.1675,3.0525,301,0,0.51676031,0.03201116,0,0,0,"013777007119199"
2015-07-09 18:27:00,7,9,18,32.7,48.8,33.99,7.1775,2.8875,264,0,0.52519073,0.02913993,0,0,0,"013777007119199"
2015-07-09 20:27:00,7,9,20,29.3,59.2,29.91,6.765,2.8325,248,0,0.14276733,0.00421521,0,0,0,"013777007119199"
2015-07-09 22:27:00,7,9,22,26.6,72.6,25.99,6.71,2.805,17,0,0.0158834,0.00030545,0,0,0,"013777007119199"
2015-07-10 00:27:00,7,10,0,24.8,71.8,24.05,6.6825,2.805,15,0,0.16848622,0.00726971,0,0,0,"013777007119199"
2015-07-10 02:27:00,7,10,2,23.6,82.8,22.78,6.6825,2.805,13,0,0.05217086,0.00152725,0,0,0,"013777007119199"
2015-07-10 04:27:00,7,10,4,24.2,55.5,21.11,6.655,2.7775,12,0,0.11521574,0.01062966,0,0,0,"013777007119199"
2015-07-10 06:27:00,7,10,6,24.2,47.7,20.58,6.655,2.805,245,0,0.31259753,0.01747174,0,0,0,"013777007119199"
2015-07-10 08:27:00,7,10,8,30,34.3,27.08,6.9025,2.8325,254,0,0.56111165,0.03567656,0,0,0,"013777007119199"
2015-07-10 10:27:00,7,10,10,32.8,28.8,34.14,7.535,2.9425,278,0,0.41388475,0.02730723,0,0,0,"013777007119199"
2015-07-10 12:27:00,7,10,12,34.4,25.6,38.44,8.36,3.08,308,0,0.64321661,0.04471788,0,0,0,"013777007119199"
